event_id,timestamp_utc,host,user,process_name,ioc_type,ioc_value,detection_rule,source_ip,destination_ip
evt-email_addresses-000453,2026-06-17T07:59:16+00:00,ENG-LAB-058,user039,python.exe,Email Address,billing@university.example,IOC-EMAIL-299,10.2.19.28,203.0.113.156
evt-email_addresses-000454,2026-06-17T08:32:17+00:00,ENG-LAB-024,user060,reg.exe,Email Address,training+case56@university.example,IOC-EMAIL-791,10.3.208.49,198.51.100.2
evt-email_addresses-000455,2026-06-17T08:46:47+00:00,ENG-LAB-052,user081,winword.exe,Email Address,alerts+case23@example.invalid,IOC-EMAIL-603,10.1.216.153,203.0.113.133
evt-email_addresses-000456,2026-06-17T09:34:51+00:00,ENG-LAB-005,user091,rundll32.exe,Email Address,security@example.invalid,IOC-EMAIL-655,10.3.194.174,198.51.100.107
evt-email_addresses-000457,2026-06-17T09:46:58+00:00,ENG-LAB-002,user084,msedge.exe,Email Address,research+654@lab.invalid,IOC-EMAIL-583,10.0.58.175,203.0.113.213
evt-email_addresses-000458,2026-06-17T09:57:00+00:00,ENG-LAB-014,user089,teams.exe,Email Address,admin+167@lab.invalid,IOC-EMAIL-103,10.3.239.222,203.0.113.179
evt-email_addresses-000459,2026-06-17T10:10:32+00:00,ENG-LAB-017,user013,teams.exe,Email Address,helpdesk@lab.invalid,IOC-EMAIL-965,10.1.75.7,203.0.113.239
evt-email_addresses-000460,2026-06-17T13:26:24+00:00,ENG-LAB-006,user070,rundll32.exe,Email Address,admin+ticket74@example.invalid,IOC-EMAIL-999,10.2.4.171,203.0.113.132
evt-email_addresses-000461,2026-06-17T14:37:35+00:00,ENG-LAB-029,user012,python.exe,Email Address,it-support+224@example.invalid,IOC-EMAIL-425,10.3.128.249,203.0.113.108
evt-email_addresses-000462,2026-06-17T16:46:55+00:00,ENG-LAB-030,user043,reg.exe,Email Address,helpdesk@example.example,IOC-EMAIL-641,10.2.171.82,198.51.100.51
evt-email_addresses-000463,2026-06-17T16:52:35+00:00,ENG-LAB-016,user028,svchost.exe,Email Address,soc+ticket88@example.invalid,IOC-EMAIL-852,10.2.20.231,198.51.100.189
evt-email_addresses-000464,2026-06-17T17:17:00+00:00,ENG-LAB-009,user005,winword.exe,Email Address,noreply+ticket83@example.example,IOC-EMAIL-383,10.1.196.178,198.51.100.103
evt-email_addresses-000465,2026-06-17T17:53:34+00:00,ENG-LAB-015,user004,teams.exe,Email Address,security@example.invalid,IOC-EMAIL-864,10.1.35.12,203.0.113.109
evt-email_addresses-000466,2026-06-17T17:55:59+00:00,ENG-LAB-001,user039,python.exe,Email Address,helpdesk+case42@lab.invalid,IOC-EMAIL-604,10.1.110.246,203.0.113.221
evt-email_addresses-000467,2026-06-17T19:22:27+00:00,ENG-LAB-039,user010,chrome.exe,Email Address,noreply@example.example,IOC-EMAIL-978,10.2.224.231,203.0.113.24
evt-email_addresses-000468,2026-06-17T20:26:36+00:00,ENG-LAB-010,user092,powershell.exe,Email Address,it-support+872@example.invalid,IOC-EMAIL-851,10.2.29.13,203.0.113.208
evt-email_addresses-000469,2026-06-17T21:11:17+00:00,ENG-LAB-012,user012,reg.exe,Email Address,training@example.invalid,IOC-EMAIL-340,10.3.246.55,198.51.100.146
evt-email_addresses-000470,2026-06-17T21:12:52+00:00,ENG-LAB-010,user029,rundll32.exe,Email Address,security+case92@lab.invalid,IOC-EMAIL-563,10.1.126.191,198.51.100.42
evt-email_addresses-000471,2026-06-17T21:51:37+00:00,ENG-LAB-044,user047,chrome.exe,Email Address,soc+821@lab.invalid,IOC-EMAIL-782,10.0.199.87,198.51.100.171
evt-email_addresses-000472,2026-06-17T22:36:32+00:00,ENG-LAB-035,user097,chrome.exe,Email Address,helpdesk@example.example,IOC-EMAIL-866,10.0.216.9,198.51.100.140
evt-email_addresses-000473,2026-06-17T23:26:12+00:00,ENG-LAB-049,user077,msedge.exe,Email Address,noreply+demo42@example.example,IOC-EMAIL-229,10.2.35.226,203.0.113.6
evt-email_addresses-000474,2026-06-18T00:15:06+00:00,ENG-LAB-038,user060,python.exe,Email Address,alerts+113@example.invalid,IOC-EMAIL-146,10.2.194.84,198.51.100.130
evt-email_addresses-000475,2026-06-18T02:17:53+00:00,ENG-LAB-028,user012,svchost.exe,Email Address,security@example.invalid,IOC-EMAIL-561,10.3.25.143,203.0.113.127
evt-email_addresses-000476,2026-06-18T02:59:09+00:00,ENG-LAB-060,user030,svchost.exe,Email Address,research+178@example.example,IOC-EMAIL-303,10.1.135.34,198.51.100.21
evt-email_addresses-000477,2026-06-18T03:43:59+00:00,ENG-LAB-049,user021,winword.exe,Email Address,it-support+387@university.example,IOC-EMAIL-236,10.2.116.58,203.0.113.79
evt-email_addresses-000478,2026-06-18T04:20:15+00:00,ENG-LAB-015,user009,outlook.exe,Email Address,training+case33@example.invalid,IOC-EMAIL-382,10.2.133.53,198.51.100.121
evt-email_addresses-000479,2026-06-18T05:56:17+00:00,ENG-LAB-005,user003,chrome.exe,Email Address,helpdesk+demo14@university.example,IOC-EMAIL-806,10.2.65.50,198.51.100.176
evt-email_addresses-000480,2026-06-18T06:46:01+00:00,ENG-LAB-059,user028,msedge.exe,Email Address,security+case64@example.example,IOC-EMAIL-298,10.3.141.12,198.51.100.201
evt-email_addresses-000481,2026-06-18T07:17:25+00:00,ENG-LAB-039,user019,svchost.exe,Email Address,admin+demo52@lab.invalid,IOC-EMAIL-689,10.2.122.68,203.0.113.204
evt-email_addresses-000482,2026-06-18T07:31:00+00:00,ENG-LAB-011,user046,outlook.exe,Email Address,training@university.example,IOC-EMAIL-478,10.1.249.57,203.0.113.116
evt-email_addresses-000483,2026-06-18T07:35:29+00:00,ENG-LAB-054,user007,reg.exe,Email Address,training+146@example.invalid,IOC-EMAIL-767,10.0.12.190,203.0.113.74
evt-email_addresses-000484,2026-06-18T08:56:21+00:00,ENG-LAB-040,user051,svchost.exe,Email Address,training+180@lab.invalid,IOC-EMAIL-523,10.0.54.200,203.0.113.223
evt-email_addresses-000485,2026-06-18T09:24:34+00:00,ENG-LAB-036,user053,python.exe,Email Address,billing+demo15@example.example,IOC-EMAIL-348,10.0.216.9,203.0.113.78
evt-email_addresses-000486,2026-06-18T09:26:05+00:00,ENG-LAB-030,user070,python.exe,Email Address,alerts+case94@example.invalid,IOC-EMAIL-401,10.2.194.84,203.0.113.76
evt-email_addresses-000487,2026-06-18T09:37:25+00:00,ENG-LAB-028,user093,svchost.exe,Email Address,admin@university.example,IOC-EMAIL-446,10.3.35.251,198.51.100.34
evt-email_addresses-000488,2026-06-18T10:50:21+00:00,ENG-LAB-035,user096,rundll32.exe,Email Address,helpdesk+728@example.invalid,IOC-EMAIL-966,10.3.79.237,203.0.113.64
evt-email_addresses-000489,2026-06-18T13:23:35+00:00,ENG-LAB-009,user071,svchost.exe,Email Address,security@example.invalid,IOC-EMAIL-662,10.2.33.55,198.51.100.98
evt-email_addresses-000490,2026-06-18T14:18:00+00:00,ENG-LAB-007,user036,python.exe,Email Address,billing@example.example,IOC-EMAIL-533,10.2.107.175,198.51.100.237
evt-email_addresses-000491,2026-06-18T14:25:17+00:00,ENG-LAB-048,user053,msedge.exe,Email Address,security@example.invalid,IOC-EMAIL-213,10.3.0.134,203.0.113.86
evt-email_addresses-000492,2026-06-18T17:37:09+00:00,ENG-LAB-038,user072,powershell.exe,Email Address,security@university.example,IOC-EMAIL-666,10.1.220.202,198.51.100.204
evt-email_addresses-000493,2026-06-18T17:39:29+00:00,ENG-LAB-039,user098,chrome.exe,Email Address,research+demo77@lab.invalid,IOC-EMAIL-579,10.0.161.103,198.51.100.231
evt-email_addresses-000494,2026-06-18T18:31:27+00:00,ENG-LAB-001,user039,msedge.exe,Email Address,research+509@university.example,IOC-EMAIL-360,10.0.98.103,203.0.113.89
evt-email_addresses-000495,2026-06-18T18:39:22+00:00,ENG-LAB-006,user062,winword.exe,Email Address,research@example.example,IOC-EMAIL-984,10.3.169.241,198.51.100.50
evt-email_addresses-000496,2026-06-18T19:09:04+00:00,ENG-LAB-024,user085,outlook.exe,Email Address,billing+ticket26@example.invalid,IOC-EMAIL-631,10.0.41.108,198.51.100.165
evt-email_addresses-000497,2026-06-18T19:42:25+00:00,ENG-LAB-010,user017,outlook.exe,Email Address,billing+563@university.example,IOC-EMAIL-736,10.0.47.163,198.51.100.199
evt-email_addresses-000498,2026-06-18T22:48:06+00:00,ENG-LAB-049,user050,outlook.exe,Email Address,billing@lab.invalid,IOC-EMAIL-307,10.0.226.207,198.51.100.231
evt-email_addresses-000499,2026-06-18T23:03:14+00:00,ENG-LAB-020,user043,msedge.exe,Email Address,it-support+demo17@lab.invalid,IOC-EMAIL-115,10.0.180.77,198.51.100.150
evt-email_addresses-000500,2026-06-18T23:36:01+00:00,ENG-LAB-045,user005,msedge.exe,Email Address,helpdesk+485@example.example,IOC-EMAIL-645,10.3.194.174,198.51.100.30
